id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-04-07 17:08:54,4.98,BLOCKED 
docker_plugin_install,"Validate docker plugin install",1,2022-04-07 17:08:59,6.5,BLOCKED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-04-07 17:09:06,6.53,BLOCKED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-04-07 17:09:12,4.6,BLOCKED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-04-07 17:09:17,4.59,BLOCKED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-04-07 17:09:22,4.64,BLOCKED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-04-07 17:09:26,37.99,BLOCKED 



