id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-04-14 11:02:25,35.82,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-04-14 11:03:01,34.65,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-04-14 11:03:35,33.78,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-04-14 11:04:09,34.84,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-04-14 11:04:44,35.57,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-04-14 11:05:20,64.81,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-04-14 11:06:24,152.24,PASSED 



