id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-12 08:56:02,6.13,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-12 08:56:09,150.92,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-12 08:58:40,64.47,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-12 08:59:44,11.31,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-12 08:59:55,56.13,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-12 09:00:52,21.91,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-12 09:01:14,55.77,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-12 09:02:09,26.0,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-12 09:02:35,2.96,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-12 09:02:38,18.42,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-12 09:02:57,95.62,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-12 09:04:32,65.4,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-12 09:05:38,8.61,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-12 09:05:47,92.82,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-12 09:07:19,15.84,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-12 09:07:35,95.12,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-12 09:09:10,72.03,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-12 09:10:22,60.38,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-12 09:11:23,164.53,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-12 09:14:07,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-12 09:14:08,86.02,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-12 09:15:34,93.52,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-12 09:17:08,156.85,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-12 09:19:45,156.48,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-12 09:22:21,180.21,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-12 09:25:21,179.41,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-12 09:28:21,150.34,PASSED 



