id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-08 10:02:53,6.22,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-08 10:02:59,150.56,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-08 10:05:30,64.44,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-08 10:06:34,11.48,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-08 10:06:46,55.81,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-08 10:07:42,22.11,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-08 10:08:04,55.75,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-08 10:09:00,25.93,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-08 10:09:26,2.98,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-08 10:09:29,19.46,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-08 10:09:48,95.29,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-08 10:11:23,65.38,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-08 10:12:29,8.89,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-08 10:12:38,93.01,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-08 10:14:11,15.98,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-08 10:14:27,95.62,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-08 10:16:02,72.23,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-08 10:17:15,61.05,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-08 10:18:16,126.08,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-08 10:20:22,0.55,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-08 10:20:23,86.0,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-08 10:21:49,93.75,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-08 10:23:22,156.35,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-08 10:25:59,154.52,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-08 10:28:33,180.0,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-08 10:31:33,178.77,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-08 10:34:32,39.22,BLOCKED 



